"","logFC","logCPM","LR","PValue"
"Plekhm2",-0.126064764150105,4.99705951045036,0.538538170784415,0.463039188029297
"Zfp57",0.149603016209269,4.76035282598431,0.776563350066997,0.378194254538564
"Cgnl1",-0.127220640535996,5.43334636226319,0.205186329032768,0.65056676073217
"Cyld",-0.0465839428814615,5.21742317457781,0.0939720129361756,0.759187020983999
"Lxn",-0.0747421997075142,5.51142508185466,0.23011506690306,0.631438521247697
"Gne",0.00268024969567717,4.84344049282952,0.000336782502955657,0.985358335707033
"Ipo13",-0.0573176969420283,5.0432599432752,0.137680565200958,0.710597819352986
"Irgm1",0.170009919300543,4.47367836998972,0.392438973851576,0.531020151729774
"Helz2",0.2549578505845,5.12651530645128,1.88494805551808,0.169772833039925
"Ndufc2",0.077315325909265,5.29881840745132,0.447392572896312,0.503575787744315
"Tep1",-0.0406596675258781,4.8915740282604,0.0771798757630346,0.781156169967864
"Lmo7",-0.356328168133845,5.43981063070942,3.67588799310902,0.0552048398432489
"Sfrp2",0.252735411056124,4.22391285619019,0.184873357628348,0.667218177485226
"Ypel3",0.021896309813489,4.4836208539708,0.0106799804012763,0.917689963020117
"Zfp746",-0.161279551395256,5.20222845323958,1.75243246159649,0.185571230067414
"B3gnt1",-0.0187967776298278,5.15664347682971,0.0119310282543417,0.913020663868243
"Fopnl",-0.117035924374882,5.31003229184042,0.972334094457268,0.324098751580158
"Kif3a",0.0671569218391199,4.98517805655371,0.228880536713601,0.632355138781926
"Rftn1",-0.49188754873261,5.52674486563101,18.6863529614829,1.5408133154863e-05
"Rnmt",0.0755530047491135,5.17763804774198,0.364387293768512,0.546079683652942
"Sall2",-0.407061855459938,4.61213774079866,6.83274672848585,0.00895015259353774
"Wbp1",0.0310381983163421,4.76818968535315,0.0342640694954035,0.853146238278974
"Pdcd4",0.531778720665614,4.83204929952865,11.9941748644754,0.00053367100244579
"Tspan4",-0.276038785547433,5.36646348022467,1.55596070372644,0.212257632357033
"Atp6v0a1",-0.0937848181299085,5.23764187570112,0.627525772807947,0.428264331706914
"Imp3",0.0626953277362845,4.9121765213422,0.17274255019123,0.677685830318942
"Nfkbia",0.265477837878319,5.63291131562809,3.95577960785741,0.0467106765542532
"Rapgef2",0.0487696290232547,5.61978835275574,0.142309851568785,0.705995420236389
"Spata6",0.366612459732531,4.86304023244917,7.0672277458849,0.00785066352051076
"Ubl5",0.126560072545975,5.28804239699438,1.06757912616966,0.301492904752934
"Crebrf",0.287824154388452,4.5080886754363,4.06362916612949,0.0438162355760997
"Nrbp2",-0.151795610019317,4.65559426215272,0.47632172629025,0.490093164470667
"Abcb10",-0.31871946609133,5.46388653541325,6.08819705183616,0.0136087885660965
"Copg2",0.0265886233404971,4.9461836558714,0.0421391379454352,0.837354778014085
"Kank1",-0.177513674099055,4.60930080128385,1.20928788952392,0.271473199416609
"Pdcd11",-0.198563376546253,5.53789511156528,3.04743953545712,0.0808645369272132
"Rprd1b",-0.0994398436289773,4.89588299623472,0.478600637659053,0.48905685487586
"Clec2d",-0.0620662086953654,5.06957447569987,0.132765934697057,0.715581285957347
"Cnot6l",0.0815033443053254,5.09253670552135,0.385498377378167,0.534675188345176
"March2",0.0148684062454417,4.93754057871612,0.0100689153924876,0.920071238439879
"Taf5l",-0.205600854183598,5.19931476203205,1.71049930485914,0.190920601064029
"Zfp318",-0.115862096304825,5.0280756183339,0.714907412680702,0.397819467838968
"Chst15",-0.431142233677478,4.92317112634987,7.84564371942171,0.00509433151955017
"Glod4",0.212652791356768,5.15027985431224,3.27031119627012,0.0705442405828773
"Kdm2b",-0.00382621386009851,5.07309279380652,0.000934128194400863,0.975617642683236
"Ndfip2",-0.0646276353198973,5.49853768864953,0.305519866522071,0.580442475626488
"Echs1",0.127424421353428,5.04961917806277,1.04671505215809,0.306264854695373
"Klf2",0.399898070278047,4.41035474340245,2.42467998632929,0.119437630533104
"E2f6",-0.0640164241297594,5.40890521424483,0.267947339810771,0.604712049452518
"Pbx2",0.155712674707758,4.77364902199815,0.998897180294119,0.317577505171114
"Stxbp5",0.102026810298063,4.92587680599656,0.521720359877833,0.470108746663867
"Zfp617",-0.0571302201078619,5.17988320875426,0.172791632942561,0.677642619493978
"Rassf2",0.233648990636113,5.00143898177824,1.58000297277095,0.208760265292138
"Apoa1bp",0.105755852529907,4.90312390173518,0.377695107178639,0.538839364536451
"Ppp2r3a",-0.0611988880248788,5.14917377110439,0.238027392627213,0.625634479925694
"Slc9a3r2",0.113487213114394,4.49518885950561,0.287392417914168,0.591896396235429
"Myef2",0.139666037478925,5.34638297871785,0.850644594857108,0.356370048964922
"Slc41a2",-0.234661940726473,6.24597338070377,2.91944285763968,0.0875180770977792
"Sox9",0.0453450809077986,5.34624779207225,0.0686962577353167,0.793244570716754
"Cpxm1",0.0828935303718784,4.83992799334461,0.0692265299800763,0.792466297633276
"Dnalc1",0.0530160935571912,5.0553458341459,0.176794865601165,0.674142275564615
"Eif2s3y",0.150936901273758,5.33163135450597,0.362082638784702,0.54735186022182
"Gskip",-0.201103753130783,5.4278051892591,3.05882436608097,0.080299748443838
"Tbcd",0.0988600016104632,5.21130887124477,0.664731999082051,0.414894323562686
"Tm4sf1",-0.416019154741383,6.69853034697688,6.07169049569926,0.0137365428523697
"Vamp8",-0.125566014244834,5.15386304591504,0.807217234150384,0.368944257312887
"Ncdn",-0.308581660095277,5.58213603379913,5.14537656433405,0.0233083546574922
"Rgmb",-0.12916399989482,4.85248580323078,0.767905926619594,0.380865651261144
"Arl13b",-0.0300150773749943,5.14007430339738,0.0578419202717337,0.809939971609255
"Brd8",0.243387598509748,5.22884183792849,3.95513911467246,0.0467284556239153
"Cdc34",-0.0761504636926138,5.39539111807641,0.35887305416972,0.549132779424702
